2.416528,-27.152329,-12.534624,21.320740
2.493297,34.908252,-6.640441,11.296628
2.570067,-4.358904,19.065231,-32.430466
2.646836,-31.944949,-10.872589,18.493435
2.723606,34.289392,-9.534247,16.219024
2.800375,0.901639,20.147570,-34.271377
2.877145,-36.270555,-9.062508,15.414317
2.953914,33.221391,-12.289366,20.905496
3.030684,6.121145,20.976076,-35.680512
3.107453,-40.150761,-7.161016,12.179721
3.184223,31.807231,-14.891099,25.331046
3.260992,11.231795,21.588325,-36.721797
3.337762,-43.619048,-5.212827,8.865707
3.414532,30.134971,-17.334685,29.487575
3.491301,16.188310,22.019651,-37.455332
3.568071,-46.714517,-3.252186,5.530523
3.644840,28.277966,-19.622169,33.378567
3.721610,20.962755,22.302118,-37.935662
3.798379,-49.478259,-1.304703,2.217733
3.875149,26.296105,-21.759933,37.014879
3.951918,25.539850,22.463864,-38.210650
4.028688,-51.950080,0.610982,-1.040960
4.105457,24.237506,-23.756825,40.411562
4.182227,29.913308,22.529185,-38.321623
4.258996,-54.167499,2.481599,-4.222983
4.335766,22.140530,-25.622988,43.585872
4.412536,34.083099,22.518825,-38.303869
4.489305,-56.164855,4.298026,-7.312821
4.566075,20.035393,-27.369016,46.555831
4.642844,38.053456,22.450322,-38.187217
4.719614,-57.973045,6.054312,-10.300351
4.796383,17.945640,-29.005428,49.339329
4.873153,41.831419,22.338388,-37.996697
4.949922,-59.619634,7.746924,-13.179566
5.026692,15.889400,-30.542421,51.953716
5.103461,45.425816,22.195271,-37.753139
5.180231,-61.128917,9.374175,-15.947596
5.257000,13.880296,-31.989582,54.415300
5.333770,48.846516,22.031080,-37.473738
5.410539,-62.522080,10.935770,-18.603942
5.487309,11.928280,-33.355877,56.739330
5.564079,52.104004,21.854053,-37.172510
5.640848,-63.817554,12.432516,-21.149975
5.717618,10.040214,-34.649524,58.939787
5.794387,55.208949,21.670821,-36.860731
5.871157,-65.031179,13.866029,-23.588444
5.947926,8.220514,-35.878063,61.029497
6.024696,58.172009,21.486664,-36.547383
6.101465,-66.176544,15.238528,-25.923124
6.178235,6.471512,-37.048327,63.020082
6.255004,61.003533,21.305604,-36.239308
6.331774,-67.265012,16.552680,-28.158555
6.408543,4.793788,-38.166386,64.921866
6.485313,63.713437,21.130592,-35.941524
6.562083,-68.305916,17.811439,-30.299760
6.638852,3.186544,-39.237565,66.743910
6.715622,66.311011,20.963654,-35.657478
6.792391,-69.306716,19.017884,-32.351975
6.869161,1.647932,-40.266432,68.493983
